Row,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
2021/08/21,0,0,0,0,0,0,0,0,0
2021/08/22,0,0,0,0,0,0,0,0,0
2021/08/23,0,0,0,0,0,0,0,0,0
2021/08/24,0,0,0,0,0,0,0,0,0
2021/08/25,0,0,0,0,0,0,0,0,0
2021/08/26,0,0,0,0,0,0,0,0,0
2021/08/27,0,0,0,0,0,0,0,0,0
2021/08/28,0,0,0,0,0,0,0,0,0
2021/08/29,0,0,0,0,0,0,0,0,0
2021/08/30,0,0,0,0,0,0,0,0,0
2021/08/31,0,0,0,0,0,0,0,0,0
2021/09/01,0,0,0,0,0,0,0,0,0
2021/09/02,0,0,0,0,0,0,0,0,0
2021/09/03,0,0,0,0,0,0,0,0,0
2021/09/04,0,0,0,0,0,0,0,0,0
2021/09/05,0,0,0,0,0,0,0,0,0
2021/09/06,0,0,0,0,0,0,0,0,0
2021/09/07,0,0,0,0,0,0,0,0,0
2021/09/08,0,0,0,0,0,0,0,0,0
2021/09/09,0,0,0,0,0,0,0,0,0
2021/09/10,0,0,0,0,0,0,0,0,0
2021/09/11,0,0,0,0,0,0,0,0,0
2021/09/12,0,0,0,0,0,0,0,0,0
2021/09/13,0,0,0,0,0,0,0,0,0
2021/09/14,0,0,0,0,0,0,0,0,0
2021/09/15,0,0,0,0,0,0,0,0,0
2021/09/16,0,0,0,0,0,0,0,0,0
2021/09/17,0,0,0,0,0,0,0,0,0
2021/09/18,0,0,0,0,0,0,0,0,0
2021/09/19,0,0,0,0,0,0,0,0,0
2021/09/20,0,0,0,0,0,0,0,0,0
2021/09/21,0,0,0,0,0,0,0,0,0
2021/09/22,0,0,0,0,0,0,0,0,0
2021/09/23,0,0,0,0,0,0,0,0,0
2021/09/24,0,0,0,0,0,0,0,0,0
2021/09/25,0,0,0,0,0,0,0,0,0
2021/09/26,0,0,0,0,0,0,0,0,0
2021/09/27,0,0,0,0,0,0,0,0,0
2021/09/28,0,0,0,0,0,0,0,0,0
2021/09/29,0,0,0,0,0,0,0,0,0
2021/09/30,0,0,0,0,0,0,0,0,0
2021/10/01,0,0,0,0,0,0,0,0,0
2021/10/02,0,0,0,0,0,0,0,0,0
2021/10/03,0,0,0,0,0,0,0,0,0
2021/10/04,0,0,0,0,0,0,0,0,0
2021/10/05,0,0,0,0,0,0,0,0,0
2021/10/06,0,0,0,0,0,0,0,0,0
2021/10/07,0,0,0,0,0,0,0,0,0
2021/10/08,0,0,0,0,0,0,0,0,0
2021/10/09,0,0,0,0,0,0,0,0,0
2021/10/10,0,0,0,0,0,0,0,0,0
2021/10/11,0,0,0,0,0,0,0,0,0
2021/10/12,0,0,0,0,0,0,0,0,0
2021/10/13,0,0,0,0,0,0,0,0,0
2021/10/14,0,0,0,0,0,0,0,0,0
2021/10/15,0,0,0,0,0,0,0,0,0
2021/10/16,0,0,0,0,0,0,0,0,0
2021/10/17,0,0,0,0,0,0,0,0,0
2021/10/18,0,0,0,0,0,0,0,0,0
2021/10/19,0,0,0,0,0,0,0,0,0
2021/10/20,0,0,0,0,0,0,0,0,0
2021/10/21,0,0,0,0,0,0,0,0,0
2021/10/22,0,0,0,0,0,0,0,0,0
2021/10/23,0,0,0,0,0,0,0,0,0
2021/10/24,0,0,0,0,0,0,0,0,0
2021/10/25,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/10/26,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/10/27,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/10/28,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/10/29,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/10/30,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/10/31,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/01,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/02,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/03,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/04,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/05,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/06,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/07,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/08,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/09,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/10,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/11,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/12,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/13,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/14,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/15,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/16,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/17,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/18,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/19,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/20,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/21,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/22,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/23,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/24,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/25,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/26,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/27,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/28,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/29,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/11/30,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/12/01,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/12/02,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/12/03,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/12/04,0,0,0.034831420094836,0.11318213331865,0.0813056794438909,0.0864536320152325,0.149803347619716,0.277361264306364,0.25706252320131
2021/12/05,0,0,0.0377484796081872,0.0519607970056122,0.0489782691399404,0.0641844840899135,0.374982930435941,0.300025515605236,0.12211952411517
2021/12/06,0,0,0.0377484796081872,0.0519607970056122,0.0489782691399404,0.0641844840899135,0.374982930435941,0.300025515605236,0.12211952411517
2021/12/07,0,0,0.0377484796081872,0.0519607970056122,0.0489782691399404,0.0641844840899135,0.374982930435941,0.300025515605236,0.12211952411517
2021/12/08,0,0,0.0377484796081872,0.0519607970056122,0.0489782691399404,0.0641844840899135,0.374982930435941,0.300025515605236,0.12211952411517
2021/12/09,0,0,0.0377484796081872,0.0519607970056122,0.0489782691399404,0.0641844840899135,0.374982930435941,0.300025515605236,0.12211952411517
2021/12/10,0,0,0.0377484796081872,0.0519607970056122,0.0489782691399404,0.0641844840899135,0.374982930435941,0.300025515605236,0.12211952411517
2021/12/11,0,0,0.0377484796081872,0.0519607970056122,0.0489782691399404,0.0641844840899135,0.374982930435941,0.300025515605236,0.12211952411517
2021/12/12,0,0,0.0608125936007081,0.0636130630928849,0.0912433069280979,0.188677602825909,0.380832968372201,0.17746646008805,0.0373540050921487
2021/12/13,0,0,0.0608125936007081,0.0636130630928849,0.0912433069280979,0.188677602825909,0.380832968372201,0.17746646008805,0.0373540050921487
2021/12/14,0,0,0.0608125936007081,0.0636130630928849,0.0912433069280979,0.188677602825909,0.380832968372201,0.17746646008805,0.0373540050921487
2021/12/15,0,0,0.0608125936007081,0.0636130630928849,0.0912433069280979,0.188677602825909,0.380832968372201,0.17746646008805,0.0373540050921487
2021/12/16,0,0,0.0608125936007081,0.0636130630928849,0.0912433069280979,0.188677602825909,0.380832968372201,0.17746646008805,0.0373540050921487
2021/12/17,0,0,0.0608125936007081,0.0636130630928849,0.0912433069280979,0.188677602825909,0.380832968372201,0.17746646008805,0.0373540050921487
2021/12/18,0,0,0.0608125936007081,0.0636130630928849,0.0912433069280979,0.188677602825909,0.380832968372201,0.17746646008805,0.0373540050921487
2021/12/19,0,0,0.109310072807757,0.066379373107785,0.104460494272535,0.246231794311337,0.34860275693836,0.101173633453666,0.0238418751085599
2021/12/20,0,0,0.109310072807757,0.066379373107785,0.104460494272535,0.246231794311337,0.34860275693836,0.101173633453666,0.0238418751085599
2021/12/21,0,0,0.109310072807757,0.066379373107785,0.104460494272535,0.246231794311337,0.34860275693836,0.101173633453666,0.0238418751085599
2021/12/22,0,0,0.109310072807757,0.066379373107785,0.104460494272535,0.246231794311337,0.34860275693836,0.101173633453666,0.0238418751085599
2021/12/23,0,0,0.109310072807757,0.066379373107785,0.104460494272535,0.246231794311337,0.34860275693836,0.101173633453666,0.0238418751085599
2021/12/24,0,0,0.109310072807757,0.066379373107785,0.104460494272535,0.246231794311337,0.34860275693836,0.101173633453666,0.0238418751085599
2021/12/25,0,0,0.109310072807757,0.066379373107785,0.104460494272535,0.246231794311337,0.34860275693836,0.101173633453666,0.0238418751085599
2021/12/26,0,0,0.131161315096548,0.0733957480007802,0.12755418617125,0.36745477374683,0.231063792178662,0.0551507338599571,0.0142194509459723
2021/12/27,0,0,0.131161315096548,0.0733957480007802,0.12755418617125,0.36745477374683,0.231063792178662,0.0551507338599571,0.0142194509459723
2021/12/28,0,0,0.131161315096548,0.0733957480007802,0.12755418617125,0.36745477374683,0.231063792178662,0.0551507338599571,0.0142194509459723
2021/12/29,0,0,0.131161315096548,0.0733957480007802,0.12755418617125,0.36745477374683,0.231063792178662,0.0551507338599571,0.0142194509459723
2021/12/30,0,0,0.131161315096548,0.0733957480007802,0.12755418617125,0.36745477374683,0.231063792178662,0.0551507338599571,0.0142194509459723
2021/12/31,0,0,0.131161315096548,0.0733957480007802,0.12755418617125,0.36745477374683,0.231063792178662,0.0551507338599571,0.0142194509459723
2022/01/01,0,0,0.131161315096548,0.0733957480007802,0.12755418617125,0.36745477374683,0.231063792178662,0.0551507338599571,0.0142194509459723
2022/01/02,0,0.0953563295159507,0.0160824683806755,0.0575651476027911,0.172542253939888,0.273216481862084,0.162794086200833,0.0892579161036943,0.133185316394084
2022/01/03,0,0.0953563295159507,0.0160824683806755,0.0575651476027911,0.172542253939888,0.273216481862084,0.162794086200833,0.0892579161036943,0.133185316394084
2022/01/04,0,0.0953563295159507,0.0160824683806755,0.0575651476027911,0.172542253939888,0.273216481862084,0.162794086200833,0.0892579161036943,0.133185316394084
2022/01/05,0,0.0953563295159507,0.0160824683806755,0.0575651476027911,0.172542253939888,0.273216481862084,0.162794086200833,0.0892579161036943,0.133185316394084
2022/01/06,0,0.0953563295159507,0.0160824683806755,0.0575651476027911,0.172542253939888,0.273216481862084,0.162794086200833,0.0892579161036943,0.133185316394084
2022/01/07,0,0.0953563295159507,0.0160824683806755,0.0575651476027911,0.172542253939888,0.273216481862084,0.162794086200833,0.0892579161036943,0.133185316394084
2022/01/08,0,0.0953563295159507,0.0160824683806755,0.0575651476027911,0.172542253939888,0.273216481862084,0.162794086200833,0.0892579161036943,0.133185316394084
2022/01/09,0,0.0130944630740191,0.158745806191434,0.13521825469489,0.23960041034373,0.321149548402163,0.0995092161461037,0.0233875244993389,0.00929477664832241
2022/01/10,0,0.0130944630740191,0.158745806191434,0.13521825469489,0.23960041034373,0.321149548402163,0.0995092161461037,0.0233875244993389,0.00929477664832241
2022/01/11,0,0.0130944630740191,0.158745806191434,0.13521825469489,0.23960041034373,0.321149548402163,0.0995092161461037,0.0233875244993389,0.00929477664832241
2022/01/12,0,0.0130944630740191,0.158745806191434,0.13521825469489,0.23960041034373,0.321149548402163,0.0995092161461037,0.0233875244993389,0.00929477664832241
2022/01/13,0,0.0130944630740191,0.158745806191434,0.13521825469489,0.23960041034373,0.321149548402163,0.0995092161461037,0.0233875244993389,0.00929477664832241
2022/01/14,0,0.0130944630740191,0.158745806191434,0.13521825469489,0.23960041034373,0.321149548402163,0.0995092161461037,0.0233875244993389,0.00929477664832241
2022/01/15,0,0.0130944630740191,0.158745806191434,0.13521825469489,0.23960041034373,0.321149548402163,0.0995092161461037,0.0233875244993389,0.00929477664832241
2022/01/16,0,0,0.0391545391545392,0.0477118602118602,0.0539884664884665,0.0761781011781012,0.0562716562716563,0.345672458172458,0.381022918522919
2022/01/17,0,0,0.0391545391545392,0.0477118602118602,0.0539884664884665,0.0761781011781012,0.0562716562716563,0.345672458172458,0.381022918522919
2022/01/18,0,0,0.0391545391545392,0.0477118602118602,0.0539884664884665,0.0761781011781012,0.0562716562716563,0.345672458172458,0.381022918522919
2022/01/19,0,0,0.0391545391545392,0.0477118602118602,0.0539884664884665,0.0761781011781012,0.0562716562716563,0.345672458172458,0.381022918522919
2022/01/20,0,0,0.138554186736291,0.128758209164253,0.145696722336429,0.141097589644324,0.104229501473023,0.175124669257586,0.166539121388093
2022/01/21,0,0,0.138554186736291,0.128758209164253,0.145696722336429,0.141097589644324,0.104229501473023,0.175124669257586,0.166539121388093
2022/01/22,0,0,0.138554186736291,0.128758209164253,0.145696722336429,0.141097589644324,0.104229501473023,0.175124669257586,0.166539121388093
2022/01/23,0,0,0.138554186736291,0.128758209164253,0.145696722336429,0.141097589644324,0.104229501473023,0.175124669257586,0.166539121388093
2022/01/24,0,0,0.138554186736291,0.128758209164253,0.145696722336429,0.141097589644324,0.104229501473023,0.175124669257586,0.166539121388093
